'fulfill via','vendor inco term','shipment mode','po sent to vendor date',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','line item insurance (usd)','sub classification'
'Direct Drop',EXW,Air,2/17/15,Generic,150/300mg,'Tablet - FDC',59.059059,20.966197,14.17509,4.822984,0.460926,'Mylan (formerly Matrix) Nashik',True,1.519792,12.881984,Adult
'Direct Drop',EXW,Air,11/15/14,Generic,200mg,Capsule,89.089089,3.933884,3.812506,6.91121,0.419024,'Strides Bangalore India.',True,0.19012,3.026553,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,200mg,Tablet,59.059059,16.127471,4.334684,1.917303,0.167609,'Aurobindo Unit III India',True,1.318009,7.215468,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,71.184101,92.096368,9.229809,1.717997,'Mylan (formerly Matrix) Nashik',True,4.038005,113.777885,Adult
'Direct Drop',EXW,Air,12/2/09,Generic,150mg,Capsule,59.059059,0.617744,1.683229,19.388544,1.801802,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,0.046655,2.547857,Pediatric
'Direct Drop',EXW,Air,11/13/13,Determine,300mg,'Test kit',99.099099,14.350046,119.596967,59.451265,3.352189,'Alere Medical Co. Ltd.',True,4.211796,94.931011,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,1.122584,0.233036,1.47885,0.125707,'Cipla Goa India',True,0.05482,0.185511,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,10.604873,5.247992,3.529919,0.670438,'Strides Bangalore India.',False,3.870047,8.735879,Adult
'Direct Drop',EXW,Air,1/23/12,'Colloidal Gold',300mg,'Test kit',0.0,2.195168,5.60636,18.20695,102.6608,'KHB Test Kit Facility Shanghai China',True,1.10806,6.068673,'HIV test'
'Direct Drop',DDP,Air,3/19/10,Generic,300mg,Tablet,29.029029,1.788715,1.458369,5.811361,1.089462,'Cipla Goa India',True,0.088645,2.42721,Adult
'Direct Drop',EXW,Air,8/28/14,Determine,300mg,'Test kit',99.099099,2.591944,21.612938,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.117391,17.155222,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,241.929813,247.223277,7.290211,0.670438,'Aurobindo Unit III India',True,20.534108,267.628729,Adult
'Direct Drop',FCA,Air,2/24/12,Videx,25mg,'Chewable/dispersible tablet',59.059059,0.191936,0.141129,5.201986,0.502828,'Bristol-Myers Squibb Anagni IT',True,0.030326,0.153079,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,32.256556,12.600827,2.786778,0.251414,'Strides Bangalore India.',True,2.239448,10.002024,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,'Test kit - Ancillary',99.099099,1.404843,0.001465,0.007431,0.0,'Inverness Japan',False,0.733653,0.001297,'HIV test - Ancillary'
'Direct Drop',DDP,Truck,12/2/13,Epivir,150mg,Tablet,59.059059,0.183872,0.209972,8.077941,0.754243,'GSK Cape Town Factory (South Africa)',False,1.519792,0.166052,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Determine,300mg,'Test kit',99.099099,2.41775,20.161323,59.451265,3.352189,'Alere Medical Co. Ltd.',True,0.522538,21.825428,'HIV test'
'Direct Drop',EXW,Air,5/21/13,Generic,600mg,Tablet,29.029029,43.846916,14.798855,2.407776,0.460926,'Hetero Jadcherla unit 5 IN',True,2.707166,14.135156,Adult
'Direct Drop',FCA,Air,7/18/12,Kaletra,80/20mg/ml,'Oral solution',299.299299,2.41775,7.76715,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,1.602605,8.407667,Pediatric
'Direct Drop',EXW,Air,3/19/14,Uni-Gold,300mg,'Test kit',19.019019,0.804841,2.688176,23.780506,6.704379,'Trinity Biotech Plc',True,0.170291,2.134025,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,19.353288,17.661319,6.509913,0.628536,'Aurobindo Unit III India',True,1.269021,29.401539,Adult
'Direct Drop',DDP,Truck,3/25/10,Retrovir,300mg,Tablet,59.059059,0.320969,0.513823,11.362623,1.047559,'GSK Ware (UK)',False,1.519792,0.854907,Adult
'Direct Drop',CIP,Air,6/23/14,Isentress,400mg,Tablet,59.059059,2.093555,12.112671,41.244315,3.855018,'MSD Haarlem NL',True,0.159794,9.614137,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/300mg,'Tablet - FDC',29.029029,3.869367,5.439525,10.02497,1.885607,'Mylan (formerly Matrix) Nashik',True,0.248439,4.317346,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,88.669641,34.637153,2.786778,0.251414,'Strides Bangalore India.',True,2.74799,27.493241,Pediatric
'Direct Drop',CIP,Air,1/29/10,Norvir,100mg,Capsule,83.083083,0.514518,0.556453,7.691507,0.502828,'ABBVIE (Abbott) Logis. UK',True,1.519792,0.926257,Adult
'Direct Drop',EXW,Air,12/1/10,Generic,200/50mg,Tablet,119.119119,14.904887,54.346526,26.009928,1.215169,'Aurobindo Unit III India',True,2.767818,69.239691,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,27.725896,50.544856,13.004964,1.215169,'Cipla Goa India',False,10.504412,62.444541,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral solution',239.239239,3.224204,0.661963,1.463987,0.041902,'Aurobindo Unit III India',False,1.00192,0.817286,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Truvada,300/200mg,'Tablet - FDC',29.029029,0.106452,0.295489,19.507446,3.687408,'Gilead(Nycomed) Oranienburg DE',True,0.776809,0.447561,Adult
'Direct Drop',FCA,Air,'N/A - From RDC',Determine,300mg,'Test kit',99.099099,1.369359,11.42475,59.451265,3.352189,'ABBVIE GmbH & Co.KG Wiesbaden',True,339.528363,31.149964,'HIV test'
'Direct Drop',EXW,Air,5/15/12,Coartem,20/120mg,'Tablet - FDC + blister',719.71972,4.030658,22.177455,39.237835,0.293317,'Novartis Pharma Suffern USA',True,2.036498,24.007452,ACT
'Direct Drop',CIP,Air,5/13/09,Trizivir,300/150/300mg,'Tablet - FDC',59.059059,1.643554,9.20435,39.914093,3.771213,'GSK Ware (UK)',False,1.519792,13.930186,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,6.450021,4.435491,4.904729,0.460926,'Mylan (formerly Matrix) Nashik',True,0.355746,3.520816,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,16.127471,27.301791,12.076038,2.262728,'Aurobindo Unit III India',True,1.047409,31.149964,Adult
'Direct Drop',EXW,Air,9/9/13,Generic,300mg,Tablet,59.059059,32.256556,37.600867,8.315746,0.796145,'Mylan (formerly Matrix) Nashik',True,2.378247,35.913881,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,12.406492,8.698584,5.001338,0.460926,'Cipla Goa India',True,8.058515,6.904121,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,2.998397,2.312504,5.499242,0.502828,'Cipla Goa India',True,0.223945,2.856609,Adult
'Direct Drop',DDP,Truck,7/21/09,Generic,600mg,Tablet,29.029029,3.683883,6.783603,13.131298,2.47224,'Cipla Goa India',True,1.519792,10.266669,Adult
'Direct Drop',EXW,Air,5/13/08,Generic,30mg,Capsule,59.059059,14.958113,2.259538,1.077554,0.083805,'Strides Bangalore India.',True,0.503876,2.791745,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,65.174404,73.798142,8.077941,1.508485,'Hetero Unit III Hyderabad IN',True,6.971449,70.487673,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,22.779106,22.424734,7.022681,0.670438,'Cipla Goa India',True,2.466892,27.7034,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,108.030994,52.890878,3.492762,0.335219,'Strides Bangalore India.',True,2.143805,67.384581,Adult
'Direct Drop',EXW,Air,5/8/13,Determine,300mg,'Test kit',99.099099,4.703241,39.207052,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.587442,37.448563,'HIV test'
'Direct Drop',EXW,Air,11/13/09,Generic,150/300mg,'Tablet - FDC',59.059059,31.837199,28.555389,6.398442,0.586633,'Aurobindo Unit III India',False,5.554298,43.21497,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,22.650073,7.173022,2.259148,0.209512,'Ranbaxy Paonta Shahib India',True,0.85379,8.861715,Adult
'Direct Drop',EXW,Air,10/28/13,Generic,300mg,Tablet,59.059059,18.546834,10.491448,4.035255,0.377121,'Aurobindo Unit III India',True,0.737152,10.020186,Adult
'Direct Drop',DDP,Air,'N/A - From RDC',Stocrin/Sustiva,50mg,Capsule,29.029029,0.12742,0.03172,1.753812,0.335219,'MSD Midrand J burg SA',False,1.519792,0.047999,Pediatric
'Direct Drop',EXW,Air,6/26/09,Generic,150/300mg,'Tablet - FDC',59.059059,1.624199,1.458148,6.398442,0.586633,'Aurobindo Unit III India',True,1.183875,2.206672,Adult
'Direct Drop',DDP,Truck,1/26/15,Generic,200/300mg,'Tablet - FDC',29.029029,0.016129,0.040346,16.222764,3.058873,'Aurobindo Unit III India',False,1.519792,0.032432,Adult
'Direct Drop',EXW,Air,8/21/12,Determine,300mg,'Test kit - Ancillary',0.0,0.382259,0.199933,3.715704,20.951184,'Alere Medical Co. Ltd.',False,0.386072,0.216646,'HIV test - Ancillary'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600mg,Tablet,29.029029,40.321098,13.986918,2.474659,0.460926,'Hetero Jadcherla unit 5 IN',True,4.188468,15.141845,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200/300mg,'Tablet - FDC',29.029029,13.385527,8.464563,4.510865,0.838047,'Aurobindo Unit III India',True,0.886448,8.084645,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,20mg/ml,'Oral solution',239.239239,0.153226,0.236129,10.879581,0.251414,'Aurobindo Unit III India',True,0.062984,0.356752,Pediatric
'Direct Drop',DDP,Ocean,9/24/10,Generic,150mg,Tablet,59.059059,246.023374,60.737321,1.761244,0.167609,'Aurobindo Unit III India',True,8.978788,101.111249,Adult
'Direct Drop',EXW,Air,1/18/12,Generic,50mg,Capsule,29.029029,3.329043,0.777152,1.664635,0.293317,'Aurobindo Unit III India',False,0.636843,0.841934,Pediatric
'Direct Drop',DDP,Truck,12/23/09,Truvada,300/200mg,'Tablet - FDC',29.029029,0.159678,0.784571,34.704676,6.536769,'Aspen-OSD Port Elizabeth SA',True,1.519792,1.30636,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600mg,Tablet,29.029029,12.0952,5.985393,3.529919,0.670438,'Aurobindo Unit III India',True,0.772143,9.964403,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,600/200/300mg,'Tablet - FDC',29.029029,241.934651,421.623664,12.432746,2.346533,'Mylan (formerly Matrix) Nashik',True,19.829615,537.161864,Adult
'Direct Drop',EXW,Air,7/25/13,Generic,150/300/200mg,'Tablet - FDC',59.059059,10.05971,8.489227,6.019441,0.544731,'Cipla Goa India',True,1.010085,8.107996,Adult
'Direct Drop',EXW,Air,7/9/14,Determine,300mg,'Test kit',99.099099,10.482292,87.365732,59.451265,3.352189,'Alere Medical Co. Ltd.',True,3.072243,69.347365,'HIV test'
'Direct Drop',DDP,Truck,10/9/14,Prezista,600mg,Tablet,59.059059,0.0,0.008511,37.647513,3.519799,'Janssen-Cilag Latina IT',False,1.519792,0.006486,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,10.482292,5.132737,3.492762,0.670438,'Hetero Unit III Hyderabad IN',True,0.789639,5.556247,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,89.089089,0.117742,0.115625,6.91121,0.419024,'Strides Bangalore India.',False,0.328919,0.092107,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,3.224204,1.868283,4.131863,0.377121,'Cipla Goa India',True,0.243773,2.380508,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,30/60mg,'Tablet - FDC',59.059059,17.448443,3.908079,1.597753,0.167609,'Mylan (formerly Matrix) Nashik',True,0.479382,3.101795,Pediatric
'Direct Drop',EXW,Air,11/6/12,Determine,300mg,'Test kit',99.099099,4.720983,39.354902,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.545453,37.588669,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,6.733893,7.872109,8.33804,0.796145,'Aurobindo Unit III India',True,0.661337,10.029267,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Aluvia,200/50mg,Tablet,119.119119,2.127426,8.019368,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',True,0.321921,13.350302,Adult
'Direct Drop',EXW,Air,4/15/14,Generic,150/300mg,'Tablet - FDC',59.059059,41.429166,28.008888,4.822984,0.460926,'Mylan (formerly Matrix) Nashik',True,2.547372,22.232773,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,80.643809,79.385209,7.022681,0.670438,'Aurobindo Unit III India',False,10.898649,98.074319,Adult
'Direct Drop',DDP,Truck,8/27/14,Generic,200mg,Capsule,89.089089,0.033871,0.097465,19.596623,1.215169,'Aurobindo Unit III India',False,1.519792,0.093404,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,70.095387,27.381597,2.786778,0.251414,'Mylan (formerly Matrix) Nashik',False,7.805411,26.153152,Pediatric
'Direct Drop',EXW,Air,11/12/13,Uni-Gold,300mg,'Test kit',19.019019,6.38873,21.30111,23.780506,6.704379,'Trinity Biotech Plc',True,1.344835,16.907442,'HIV test'
'Direct Drop',FCA,Air,7/18/12,Kaletra,80/20mg/ml,'Oral solution',299.299299,3.78227,12.147822,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,2.533376,13.150521,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,1mg/ml,'Oral solution',199.199199,0.804841,0.117608,1.040397,0.041902,'Aurobindo Unit III India',False,8.562391,0.145295,Pediatric
'Direct Drop',EXW,Air,3/24/10,Generic,150/300/200mg,'Tablet - FDC',59.059059,39.271094,44.999905,8.174549,0.754243,'Strides Bangalore India.',True,3.264696,74.912693,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/60mg,'Chewable/dispersible tablet - FDC',59.059059,28.48235,5.904479,1.47885,0.125707,'Cipla Goa India',True,4.193134,5.365547,Pediatric
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,200mg,Tablet,59.059059,84.134142,22.611448,1.917303,0.167609,'Aurobindo Unit VII IN',True,14.401286,28.807385,Adult
'Direct Drop',EXW,Air,9/27/10,Generic,10mg/ml,'Oral solution',239.239239,3.211301,0.702824,1.560596,0.041902,'Aurobindo Unit III India',True,0.906277,1.170146,Pediatric
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600/300/300mg,'Tablet - FDC',29.029029,90.966422,90.967889,7.134152,1.340876,'Mylan (formerly Matrix) Nashik',True,1.519792,82.671721,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,10mg/ml,'Oral suspension',239.239239,9.727451,1.976213,1.449125,0.041902,'Aurobindo Unit III India',True,2.999928,1.887541,Pediatric
'Direct Drop',EXW,Air,1/26/15,Determine,300mg,'Test kit',99.099099,2.41775,20.161323,59.451265,3.352189,'Alere Medical Co. Ltd.',True,0.910942,18.322773,'HIV test'
'Direct Drop',EXW,Air,8/14/12,Generic,150/300/200mg,'Tablet - FDC',59.059059,60.022774,53.77176,6.391011,0.586633,'Aurobindo Unit III India',False,6.927127,58.210222,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,193.707076,226.396666,8.33804,0.796145,'Aurobindo Unit III India',True,18.679565,376.889487,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,34.124304,25.843231,5.402634,0.502828,'Mylan (formerly Matrix) Nashik',True,4.260784,24.683334,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,374.960887,316.764684,6.026872,0.586633,'Cipla Goa India',False,95.45182,251.434791,Adult
'Direct Drop',EXW,Air,12/5/07,Generic,15mg,Capsule,59.059059,0.64355,0.100807,1.114711,0.083805,'Aurobindo Unit III India',True,0.096809,0.124539,Adult
'Direct Drop',DDP,Ocean,9/24/10,Generic,10mg/ml,'Oral suspension',239.239239,22.683944,5.009719,1.575459,0.041902,'Aurobindo Unit III India',True,7.226886,8.340209,Pediatric
'Direct Drop',FCA,Air,3/3/14,Kaletra,80/20mg/ml,'Oral solution',299.299299,0.966132,3.10686,22.9036,0.419024,'ABBVIE (Abbott) Logis. UK',True,0.646174,2.466128,Pediatric
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,300/300mg,'Tablet - FDC',29.029029,36.169472,22.908317,4.518296,0.838047,'Mylan (formerly Matrix) Nashik',True,2.265109,29.186191,Adult
'Direct Drop',EXW,Air,2/25/11,Uni-Gold,300mg,'Test kit',19.019019,1.006455,3.36022,23.780506,6.704379,'Trinity Biotech Plc',True,0.233276,4.281022,'HIV test'
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200/50mg,Tablet,119.119119,3.224204,6.881732,15.219524,0.71234,'Mylan (formerly Matrix) Nashik',False,7.614124,5.462843,Adult
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,600mg,Tablet,29.029029,141.521424,62.211068,3.136054,0.586633,'Mylan (formerly Matrix) Nashik',True,8.390933,79.258579,Adult
'Direct Drop',EXW,Air,4/20/11,'Colloidal Gold',300mg,'Test kit',0.0,0.417743,1.004706,17.092239,96.375445,'KHB Test Kit Facility Shanghai China',True,0.229777,1.280415,'HIV test'
'Direct Drop',EXW,Air,6/2/14,Determine,300mg,'Test kit',99.099099,9.48874,87.983341,66.139532,3.729311,'Alere Medical Co. Ltd.',True,4.006513,69.837736,'HIV test'
'From RDC','N/A - From RDC','Air Charter','N/A - From RDC',Generic,200mg,Tablet,59.059059,142.269814,35.864198,1.798401,0.167609,'Strides Bangalore India.',False,50.820315,38.824976,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,200mg,Tablet,59.059059,2.056458,0.484503,1.679498,0.167609,'Hetero Unit III Hyderabad IN',False,1.866207,0.463129,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Norvir,100mg,Capsule,335.335335,7.51454,5.269128,5.001338,0.083805,'ABBVIE (Abbott) France',True,1.519792,7.974376,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300/200mg,'Tablet - FDC',59.059059,14.156497,12.653791,6.376148,0.586633,'Hetero Unit III Hyderabad IN',True,25.7105,13.697973,Adult
'Direct Drop',EXW,Air,10/4/12,Determine,300mg,'Test kit',99.099099,4.424208,36.88178,59.451265,3.352189,'Alere Medical Co. Ltd.',True,1.383326,39.926366,'HIV test'
'Direct Drop',DDP,Ocean,9/21/10,Generic,300mg,Tablet,29.029029,94.229336,69.004427,5.22428,0.963754,'Cipla Goa India',True,4.673682,114.874086,Adult
'Direct Drop',DDP,Truck,8/27/14,Generic,250mg,'Delayed-release capsules',29.029029,0.008065,0.017161,12.648257,2.388435,'Aurobindo Unit III India',False,1.519792,0.016865,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,150mg,Tablet,59.059059,0.106452,0.026228,1.731518,0.167609,'Hetero Unit III Hyderabad IN',True,0.004666,0.02854,Adult
'Direct Drop',CIP,Air,7/3/13,Prezista,300mg,Tablet,119.119119,0.461292,3.211396,49.493178,2.30463,'Aspen-OSD Port Elizabeth SA',False,0.197118,3.066768,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Invirase,200mg,Capsule,269.269269,0.756454,6.024254,56.694212,1.173266,'Roche Basel',True,1.519792,31.149964,Adult
'Direct Drop',EXW,Air,2/17/15,Generic,150mg,Tablet,59.059059,24.837177,4.657266,1.337653,0.125707,'Hetero Unit III Hyderabad IN',True,2.899619,4.233023,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/300mg,'Tablet - FDC',59.059059,74.455079,73.293188,7.022681,0.670438,'Aurobindo Unit III India',True,4.941949,90.547504,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,300mg,Tablet,29.029029,0.385485,0.162903,3.002289,0.544731,'Mylan (formerly Matrix) Nashik',False,6.287951,0.155674,Adult
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,150/200/30mg,'Tablet - FDC',59.059059,198.897416,153.317754,5.499242,0.502828,'Cipla Goa India',True,15.458026,189.411865,Adult
'Direct Drop',EXW,Air,12/13/11,Generic,300/300mg,'Tablet - FDC',29.029029,78.450253,43.720501,3.975803,0.754243,'Aurobindo Unit VII IN',True,5.535636,47.328642,Adult
'From RDC','N/A - From RDC',Air,'N/A - From RDC',Generic,600mg,Tablet,29.029029,16.127471,7.728507,3.418448,0.628536,'Aurobindo Unit III India',True,0.999587,12.866417,Adult
'Direct Drop',EXW,Air,11/25/14,Generic,300/100mg,Tablet,29.029029,1.611296,3.024198,13.376535,2.514142,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',True,0.153962,2.748935,Adult
'Direct Drop',EXW,Air,2/28/08,Determine,300mg,'Test kit',99.099099,0.341937,2.576259,53.498707,3.01697,'Inverness Japan',True,0.057153,3.182226,'HIV test'
'From RDC','N/A - From RDC',Truck,'N/A - From RDC',Generic,30/50/60mg,'Chewable/dispersible tablet - FDC',59.059059,9.193578,3.974998,3.084034,0.293317,'Mylan (formerly Matrix) Nashik',True,0.394236,4.303076,Pediatric
'Direct Drop',CIP,Air,4/15/10,Generic,150/300mg,'Tablet - FDC',59.059059,33.998497,31.875051,6.688267,0.628536,'Mylan (formerly Matrix) Nashik',True,2.001507,48.239332,Adult
