'project code','pq #',country,'managed by','fulfill via','vendor inco term','shipment mode','pq first sent to client date','po sent to vendor date','scheduled delivery date','delivered to client date','delivery recorded date','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','first line designation','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',17-Nov-08,17-Nov-08,17-Nov-08,Stavudine,Generic,30mg,Capsule,59.059059,1.527424,0.246875,1.151868,0.125707,'Aurobindo Unit III India',True,0.14813,17.20562,0.373616,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',17-Nov-08,17-Nov-08,17-Nov-08,Lamivudine,Generic,150mg,Tablet,59.059059,1.735489,0.524749,2.155108,0.209512,'Aurobindo Unit III India',False,0.14813,17.20562,0.793935,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',17-Nov-08,17-Nov-08,17-Nov-08,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.008065,0.026462,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',False,0.14813,17.20562,0.040216,Adult
130-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',17-Nov-08,17-Nov-08,17-Nov-08,Nevirapine,Generic,200mg,Tablet,59.059059,3.956464,1.401817,2.526679,0.251414,'Aurobindo Unit III India',True,0.269434,15.192863,2.121052,Adult
130-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',26-Nov-08,26-Nov-08,26-Nov-08,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,4.482273,4.367111,6.948367,0.670438,'Aurobindo Unit III India',True,0.305591,8.375728,6.609638,Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',23-Sep-08,23-Sep-08,23-Sep-08,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,42.582395,41.918566,7.022681,0.670438,'Aurobindo Unit III India',True,8.148326,21.643007,51.787391,Adult
113-ZW-T01,'Pre-PQ Process',Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',12-Sep-08,12-Sep-08,12-Sep-08,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,122.579428,94.4894,5.499242,0.502828,'Cipla Goa India',False,9.892063,105.590061,116.734385,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',12-Sep-08,12-Sep-08,12-Sep-08,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.120968,0.335182,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.008165,2.57809,0.413832,Adult
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',10-Dec-08,10-Dec-08,10-Dec-08,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,2.570976,0.509157,1.411968,0.041902,'Aurobindo Unit III India',True,0.697495,21.879118,0.770584,Pediatric
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',7-Nov-08,7-Nov-08,7-Nov-08,Nevirapine,Generic,200mg,Tablet,59.059059,80.643809,28.561874,2.526679,0.251414,'Hetero Unit III Hyderabad IN',True,3.23437,10.143777,43.225348,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',18-Dec-08,18-Dec-08,18-Dec-08,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,149.918226,112.439697,5.350614,0.502828,'Strides Bangalore India.',True,8.028189,26.008515,170.165429,Adult
102-KE-T01,'Pre-PQ Process',Kenya,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',31-Oct-08,31-Oct-08,31-Oct-08,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,2.014523,6.720441,23.780506,6.704379,'Trinity Biotech Plc',True,0.459553,0.541166,10.17067,'HIV test'
119-NA-T01,'Pre-PQ Process',Namibia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',30-Oct-08,30-Oct-08,30-Oct-08,Lamivudine/Nevirapine/Stavudine,Generic,30/50/6mg,'Chewable/dispersible tablet - FDC',59.059059,1.624199,0.421694,1.850421,0.167609,'Cipla Goa India',True,0.353413,10.318228,0.638261,Pediatric
119-NA-T01,'Pre-PQ Process',Namibia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',30-Oct-08,30-Oct-08,30-Oct-08,Lamivudine/Nevirapine/Stavudine,Generic,60/100/12mg,'Chewable/dispersible tablet - FDC',59.059059,5.804857,2.745972,3.373859,0.335219,'Cipla Goa India',False,0.353413,10.318228,4.155186,Pediatric
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',4-Mar-09,4-Mar-09,4-Mar-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,67.614734,50.14871,5.291163,0.502828,'Strides Bangalore India.',True,3.72075,50.859608,75.894734,Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',1-Dec-08,1-Dec-08,1-Dec-08,Stavudine,Generic,1mg/ml,'Oral solution',199.199199,5.240339,0.76445,1.040397,0.041902,'Aurobindo Unit III India',True,0.367409,22.030264,1.157173,Pediatric
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',3-Dec-08,3-Dec-08,3-Dec-08,Efavirenz,Stocrin/Sustiva,30mg/ml,'Oral solution',179.179179,2.890332,5.109094,12.603668,0.377121,'MSD Haarlem NL',False,2.940442,49.494489,7.731785,Pediatric
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',9-Dec-08,9-Dec-08,9-Dec-08,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,7.585508,9.325821,8.769062,0.838047,'Aurobindo Unit III India',False,0.63801,8.413117,14.113102,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',4-Nov-08,4-Nov-08,4-Nov-08,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.106452,0.295489,19.507446,3.687408,'Gilead(Nycomed) Oranienburg DE',True,0.776809,15.543628,0.447561,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',4-Nov-08,4-Nov-08,4-Nov-08,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,9.545192,11.734596,8.769062,0.838047,'Aurobindo Unit III India',False,0.776809,15.543628,17.758457,Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',17-Mar-09,17-Mar-09,17-Mar-09,Efavirenz,Generic,600mg,Tablet,29.029029,161.28923,184.812126,8.174549,1.550388,'Aurobindo Unit III India',True,10.083349,48.473334,279.693427,Adult
109-TZ-T01,'Pre-PQ Process',Tanzania,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',15-Sep-08,15-Sep-08,15-Sep-08,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,93.685786,92.711339,7.059838,0.670438,'Aurobindo Unit III India',True,9.731103,31.072687,114.538091,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',21-Feb-09,21-Feb-09,21-Feb-09,Nevirapine,Generic,200mg,Tablet,59.059059,11.782296,3.927963,2.378051,0.209512,'Hetero Unit III Hyderabad IN',False,7.040266,12.674397,5.944134,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',5-Sep-08,5-Sep-08,5-Sep-08,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,16.127471,3.36022,1.486282,0.293317,'Cipla Goa India',False,4.911623,11.140006,4.151294,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',26-Feb-09,26-Feb-09,26-Feb-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,149.890806,112.419133,5.350614,0.502828,'Strides Bangalore India.',True,8.177486,24.853821,170.134294,Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',1-Dec-08,1-Dec-08,1-Dec-08,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,34.74366,14.115245,2.898249,0.251414,'Mylan (formerly Matrix) Nashik',True,1.846379,22.030264,21.362299,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',9-Jan-09,9-Jan-09,9-Jan-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,2.435492,1.827826,5.350614,0.502828,'Strides Bangalore India.',True,0.239108,7.599694,2.7658,Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',3-Mar-09,3-Mar-09,3-Mar-09,Efavirenz,Generic,600mg,Tablet,29.029029,18.625867,20.606616,7.892155,1.466583,'Aurobindo Unit III India',False,5.35718,58.347927,31.185298,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',25-Sep-08,25-Sep-08,25-Sep-08,Zidovudine,Generic,10mg/ml,'Oral solution',239.239239,23.656528,5.17521,1.560596,0.041902,'Aurobindo Unit III India',True,6.427917,27.190138,6.392993,Pediatric
109-TZ-T01,'Pre-PQ Process',Tanzania,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',26-Sep-08,26-Sep-08,26-Sep-08,Efavirenz,Generic,600mg,Tablet,29.029029,212.592621,265.963816,8.925121,1.676095,'Mylan (formerly Matrix) Nashik',True,11.659128,28.996855,328.577507,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',5-Mar-09,5-Mar-09,5-Mar-09,Nevirapine,Generic,200mg,Tablet,59.059059,2.45646,0.819356,2.378051,0.209512,'Aurobindo Unit III India',False,0.206449,7.424484,1.240199,Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',3-Mar-09,3-Mar-09,3-Mar-09,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,11.288746,15.618305,9.86891,1.843704,'Mylan (formerly Matrix) Nashik',False,5.35718,58.347927,23.63643,Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',3-Mar-09,3-Mar-09,3-Mar-09,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,23.892013,4.977831,1.486282,0.293317,'Cipla Goa India',False,5.35718,58.347927,7.533301,Adult
100-PK-T01,'Pre-PQ Process',Pakistan,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',1-Apr-09,1-Apr-09,1-Apr-09,'HIV 1/2 Uni-Gold HIV Kit',Uni-Gold,300mg,'Test kit',19.019019,0.022581,0.090726,26.753069,7.542426,'Trinity Biotech Plc',True,0.018662,6.090679,0.137512,'HIV test'
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',27-Aug-08,27-Aug-08,27-Aug-08,Nevirapine,Generic,200mg,Tablet,59.059059,71.676038,25.385794,2.526679,0.251414,'Aurobindo Unit III India',True,9.652955,21.126388,31.361728,Adult
132-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',24-Aug-08,24-Aug-08,24-Aug-08,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,24.192014,66.154341,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,1.536122,30.810131,81.728599,Adult
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',4-Nov-08,4-Nov-08,4-Nov-08,Nevirapine,Generic,200mg,Tablet,59.059059,35.182372,11.727976,2.378051,0.209512,'Aurobindo Unit III India',False,12.171169,418.878936,17.749376,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',19-Jan-09,19-Jan-09,19-Jan-09,Nevirapine,Generic,200mg,Tablet,59.059059,3.10001,13.278802,30.543087,2.849361,'Aurobindo Unit III India',False,0.223945,46.737392,20.096154,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',9-Jan-09,9-Jan-09,9-Jan-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,5.44034,4.081458,5.350614,0.502828,'Strides Bangalore India.',True,0.291595,8.04509,6.176347,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',9-Jan-09,9-Jan-09,9-Jan-09,Efavirenz,Generic,600mg,Tablet,29.029029,2.327427,2.668687,8.174549,1.550388,'Aurobindo Unit III India',False,0.958764,25.272667,4.038431,Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',18-Feb-09,18-Feb-09,18-Feb-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,13.317785,9.878537,5.291163,0.502828,'Strides Bangalore India.',True,6.003355,101.278998,14.949847,Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',4-Mar-09,4-Mar-09,4-Mar-09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,44.495305,54.69404,8.769062,0.838047,'Aurobindo Unit III India',True,3.669429,50.18984,82.774206,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter','Pre-PQ Process','N/A - From RDC',19-Mar-09,19-Mar-09,19-Mar-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,18.721028,13.885936,5.291163,0.502828,'Cipla Goa India',True,2.182296,39.675515,21.014628,Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',24-Mar-09,24-Mar-09,24-Mar-09,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.229033,0.630671,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.016329,22.243416,0.954798,Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',24-Mar-09,24-Mar-09,24-Mar-09,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.524195,1.437754,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.040823,22.243416,2.175537,Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',24-Mar-09,24-Mar-09,24-Mar-09,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,1.406456,3.850183,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.088645,22.243416,5.827379,Adult
107-RW-T01,'Pre-PQ Process',Rwanda,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',28-Oct-08,28-Oct-08,28-Oct-08,Nevirapine,Generic,200mg,Tablet,59.059059,0.462905,0.154839,2.378051,0.209512,'Aurobindo Unit III India',True,0.032659,3.091671,0.234808,Adult
123-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',19-Jan-09,19-Jan-09,19-Jan-09,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,52.734041,144.198821,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,3.351008,25.420051,218.229629,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',14-Nov-08,14-Nov-08,14-Nov-08,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,43.675947,32.758117,5.350614,0.502828,'Strides Bangalore India.',False,3.997182,13.37282,40.469926,Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',2-Apr-09,2-Apr-09,2-Apr-09,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.079033,0.220514,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',True,0.005832,0.987045,0.333401,Adult
123-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',30-Apr-09,30-Apr-09,30-Apr-09,Nevirapine,Generic,200mg,Tablet,59.059059,9.279062,3.093553,2.378051,0.209512,'Hetero Unit III Hyderabad IN',True,0.370909,12.135958,4.681881,Adult
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',19-May-09,19-May-09,19-May-09,Stavudine,Generic,15mg,Capsule,59.059059,0.172581,0.027218,1.114711,0.083805,'Aurobindo Unit III India',False,0.232109,10.814616,0.041513,Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter','Pre-PQ Process','N/A - From RDC',8-May-09,8-May-09,8-May-09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,0,0.001915,8.471805,0.796145,'Aurobindo Unit III India',False,3.983185,52.226798,0.002595,Adult
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',22-May-09,22-May-09,22-May-09,Stavudine,Generic,30mg,Capsule,59.059059,7.837122,1.216635,1.10728,0.083805,'Aurobindo Unit III India',True,2.372416,80.928471,1.840839,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',1-Jun-09,1-Jun-09,1-Jun-09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,1.103229,1.008167,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',True,0.078147,3.874022,1.525601,Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',8-Jun-09,8-Jun-09,8-Jun-09,Efavirenz,Generic,600mg,Tablet,29.029029,45.892084,52.586442,8.174549,1.550388,'Aurobindo Unit III India',True,3.824558,28.613706,79.584196,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',28-Jun-09,28-Jun-09,28-Jun-09,Zidovudine,Generic,300mg,Tablet,59.059059,11.772619,9.456164,5.729616,0.544731,'Aurobindo Unit III India',False,4.134815,12.42527,14.310288,Adult
100-GH-T01,'Pre-PQ Process',Ghana,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',12-Aug-09,12-Aug-09,12-Aug-09,Stavudine,Generic,20mg,Capsule,59.059059,0.767744,0.000801,0.007431,0,'Aurobindo Unit III India',False,1.519792,23.33324,0.001297,Adult
100-GH-T01,'Pre-PQ Process',Ghana,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',12-Aug-09,12-Aug-09,12-Aug-09,Abacavir,Generic,20mg/ml,'Oral solution',239.239239,0.601615,0.000628,0.007431,0,'Aurobindo Unit III India',False,1.519792,23.33324,0.001297,Pediatric
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',23-Jun-09,23-Jun-09,23-Jun-09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,16.72586,19.77672,8.434648,0.796145,'Mylan (formerly Matrix) Nashik',True,1.484801,25.868071,29.929532,Adult
153-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter','Pre-PQ Process','N/A - From RDC',16-Jun-09,16-Jun-09,16-Jun-09,Nevirapine,Generic,200mg,Tablet,59.059059,0.037097,0.012097,2.229422,0.209512,'Aurobindo Unit III India',True,0.024494,25.303014,0.018162,Adult
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',18-Jun-09,18-Jun-09,18-Jun-09,Nevirapine,Generic,10mg/ml,'Oral suspension',239.239239,4.893564,0.979034,1.42683,0.041902,'Aurobindo Unit III India',True,1.321508,26.891193,1.481493,Pediatric
106-HT-T01,'Pre-PQ Process',Haiti,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',18-Jun-09,18-Jun-09,18-Jun-09,Stavudine,Generic,15mg,Capsule,59.059059,0.056452,0.009073,1.114711,0.083805,'Aurobindo Unit III India',False,0.964596,26.891297,0.01427,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',23-Jun-09,23-Jun-09,23-Jun-09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,9.675838,8.830659,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',True,0.56686,11.522775,13.364572,Adult
114-UG-T01,'Pre-PQ Process',Uganda,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',22-Jun-09,22-Jun-09,22-Jun-09,Efavirenz,Generic,600mg,Tablet,29.029029,11.772619,8.401391,5.090515,0.963754,'Aurobindo Unit III India',False,2.209122,45.891758,12.714635,Adult
113-ZW-T01,'Pre-PQ Process',Zimbabwe,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',22-Jun-09,22-Jun-09,22-Jun-09,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,6.450021,2.688176,2.972563,0.293317,'Cipla Goa India',False,10.444927,51.639301,4.068268,Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',8-Jul-09,8-Jul-09,8-Jul-09,Lamivudine,Generic,10mg/ml,'Oral solution',239.239239,5.643567,1.117273,1.411968,0.041902,'Aurobindo Unit III India',True,1.408986,14.942943,1.690355,Pediatric
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',14-Jul-09,14-Jul-09,14-Jul-09,Nevirapine,Generic,200mg,Tablet,59.059059,21.490392,6.716241,2.229422,0.209512,'Aurobindo Unit III India',False,3.072243,21.095834,10.164184,Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',4-Sep-09,4-Sep-09,4-Sep-09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,64.717951,48.000266,5.291163,0.502828,'Cipla Goa India',True,5.148398,15.554676,72.643752,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Truck,'Pre-PQ Process','N/A - From RDC',27-Aug-09,27-Aug-09,27-Aug-09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,4.004852,3.655893,6.509913,0.628536,'Aurobindo Unit III India',True,2.423736,8.284066,5.532896,Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'PMO - US','From RDC','N/A - From RDC',Air,'Pre-PQ Process','N/A - From RDC',3-Sep-09,3-Sep-09,3-Sep-09,Stavudine,Generic,30mg,Capsule,59.059059,0.595163,0.092624,1.10728,0.083805,'Strides Bangalore India.',True,0.020995,1.460854,0.140106,Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'PMO - US','From RDC','N/A - From RDC','Air Charter','Pre-PQ Process','N/A - From RDC',4-Aug-09,4-Aug-09,4-Aug-09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,7.258088,8.620881,8.471805,0.796145,'Aurobindo Unit III India',True,0.591354,25.70339,13.046738,Adult
