'project code','pq #',country,'pq first sent to client date','molecule/test type',brand,dosage,'dosage form','manufacturing site','sub classification'
108-VN-T30,FPQ-5317,Vietnam,3/22/10,Efavirenz,Generic,600mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
117-ET-T01,'Pre-PQ Process',Ethiopia,'Pre-PQ Process',Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC','Cipla Goa India',Adult
102-DO-T30,FPQ-9676,'Dominican Republic',4/9/12,Lamivudine,Generic,150mg,Tablet,'Macleods Daman Plant INDIA',Adult
100-SZ-T01,'Pre-PQ Process',Swaziland,'Pre-PQ Process',Efavirenz,Generic,600mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-6891,'Cote d Ivoire',12/21/10,Stavudine,Generic,30mg,Capsule,'Aurobindo Unit III India',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
151-NG-T30,FPQ-4537,Nigeria,11/6/09,Nevirapine,Generic,200mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
106-HT-T30,FPQ-14895,Haiti,9/24/14,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process','Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,'Aspen-OSD Port Elizabeth SA',Adult
108-VN-T30,FPQ-4265,Vietnam,10/20/09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
114-UG-T30,FPQ-10780,Uganda,10/10/12,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
105-GY-T30,FPQ-6306,Guyana,8/27/10,Zidovudine,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Cipla Goa India',Adult
107-RW-T30,FPQ-8742,Rwanda,12/7/11,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process','Didanosine EC','Videx EC',400mg,'Delayed-release capsules - blister','BMS Meymac France',Adult
108-VN-T30,FPQ-12187,Vietnam,5/3/13,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
102-UG-T30,FPQ-6403,Uganda,9/16/10,Nevirapine,Generic,200mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
151-NG-T30,FPQ-11022,Nigeria,11/15/12,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
117-ET-T30,FPQ-5967,Ethiopia,6/28/10,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Strides Bangalore India.',Adult
151-NG-T30,FPQ-7217,Nigeria,2/21/11,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
111-MZ-T30,FPQ-13123,Mozambique,10/21/13,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
107-RW-T30,FPQ-4954,Rwanda,1/29/10,Abacavir,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
108-VN-T01,'Pre-PQ Process',Vietnam,'Pre-PQ Process',Lamivudine,Generic,150mg,Tablet,'Ranbaxy Paonta Shahib India',Adult
101-CD-T30,FPQ-13555,'Congo DRC',3/19/14,Didanosine,Generic,250mg,'Delayed-release capsules','Aurobindo Unit III India',Adult
105-GY-T30,FPQ-11546,Guyana,1/28/13,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
108-VN-T30,FPQ-7427,Vietnam,3/31/11,Stavudine,Generic,30mg,Capsule,'Hetero Unit III Hyderabad IN',Adult
108-VN-T01,'Pre-PQ Process',Vietnam,'Pre-PQ Process',Zidovudine,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
112-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Stavudine,Generic,30mg,Capsule,'Aurobindo Unit III India',Adult
161-ZA-T30,FPQ-5303,'South Africa',3/18/10,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-8952,Nigeria,12/8/11,Efavirenz,Generic,600mg,Tablet,'Strides Bangalore India.',Adult
901-CM-T30,FPQ-12837,Cameroon,8/19/13,Zidovudine,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Didanosine,Generic,400mg,'Delayed-release capsules','Aurobindo Unit III India',Adult
109-TZ-T30,FPQ-8297,Tanzania,8/22/11,Zidovudine,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
114-UG-T30,FPQ-5239,Uganda,3/2/10,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Saquinavir,Invirase,200mg,Capsule,'Roche Basel',Adult
108-VN-T30,FPQ-4265,Vietnam,10/20/09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
108-VN-T30,FPQ-16194,Vietnam,4/14/15,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
104-CI-T30,FPQ-4187,'Cote d Ivoire',9/9/09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
114-UG-T30,FPQ-4495,Uganda,10/28/09,Efavirenz,Generic,600mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
113-ZW-T30,FPQ-10632,Zimbabwe,9/11/12,Efavirenz,Generic,600mg,Tablet,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',Adult
113-ZW-T30,FPQ-13508,Zimbabwe,12/24/13,Nevirapine,Generic,200mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
161-ZA-T30,FPQ-7175,'South Africa',3/10/11,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
104-CI-T30,FPQ-4378,'Cote d Ivoire',10/15/09,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
151-NG-T30,FPQ-10477,Nigeria,8/9/12,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
104-CI-T30,FPQ-4187,'Cote d Ivoire',9/9/09,Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
109-TZ-T01,'Pre-PQ Process',Tanzania,'Pre-PQ Process',Ritonavir,Norvir,100mg,Capsule,'ABBVIE (Abbott) Logis. UK',Adult
900-CM-T30,FPQ-10641,Cameroon,9/19/12,Nevirapine,Generic,200mg,Tablet,'Strides Bangalore India.',Adult
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
161-ZA-T30,FPQ-6708,'South Africa',11/26/10,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Cipla Goa India',Adult
113-ZW-T30,FPQ-13939,Zimbabwe,4/1/14,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Aurobindo Unit VII IN',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process','Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC','Aspen-OSD Port Elizabeth SA',Adult
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
113-ZW-T30,FPQ-14458,Zimbabwe,6/13/14,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-14370,'Cote d Ivoire',5/23/14,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
113-ZW-T30,FPQ-8464,Zimbabwe,10/4/11,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
116-ZA-T30,FPQ-4359,'South Africa',10/8/09,Zidovudine,Retrovir,300mg,Tablet,'GSK Ware (UK)',Adult
114-UG-T30,FPQ-4373,Uganda,11/25/09,Ritonavir,Norvir,100mg,Capsule,'ABBVIE (Abbott) Logis. UK',Adult
109-TZ-T01,'Pre-PQ Process',Tanzania,'Pre-PQ Process',Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
113-ZW-T30,FPQ-8464,Zimbabwe,10/4/11,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
110-ZM-T30,FPQ-13221,Zambia,10/31/13,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
104-CI-T30,FPQ-8366,'Cote d Ivoire',9/5/11,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
108-VN-T30,FPQ-10286,Vietnam,7/25/12,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
111-MZ-T30,FPQ-7053,Mozambique,1/24/11,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
151-NG-T30,FPQ-4537,Nigeria,11/6/09,Lamivudine/Zidovudine+Efavirenz,Generic,150/300mg+600mg,'Tablet - FDC + co-blister','Aurobindo Unit III India',Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Abacavir,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
103-DO-T30,FPQ-11964,'Dominican Republic',4/10/13,Atazanavir,Generic,300mg,Capsule,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',Adult
114-UG-T30,FPQ-11141,Uganda,12/13/12,Ritonavir,Norvir,100mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process','Tenofovir Disoproxil Fumarate',Viread,300mg,Tablet,'Gilead(Nycomed) Oranienburg DE',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
111-MZ-T30,FPQ-13123,Mozambique,10/21/13,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Cipla Kurkumbh India',Adult
161-ZA-T30,FPQ-5303,'South Africa',3/18/10,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
104-CI-T30,FPQ-7659,'Cote d Ivoire',5/3/11,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
109-TZ-T30,FPQ-5900,Tanzania,6/21/10,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-9432,Nigeria,3/1/12,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
151-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Efavirenz,Generic,600mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-15259,'Cote d Ivoire',10/24/14,Efavirenz,Generic,600mg,Tablet,'Strides Bangalore India.',Adult
109-TZ-T30,FPQ-13048,Tanzania,10/3/13,Zidovudine,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
116-ZA-T30,FPQ-12522,'South Africa',7/11/13,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-4537,Nigeria,11/6/09,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
106-HT-T01,'Pre-PQ Process',Haiti,'Pre-PQ Process',Lamivudine,Generic,150mg,Tablet,'Ranbaxy Paonta Shahib India',Adult
104-CI-T30,FPQ-4698,'Cote d Ivoire',12/28/09,Ritonavir,Norvir,100mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
123-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process','Didanosine EC','Videx EC',400mg,'Delayed-release capsules - blister','BMS Meymac France',Adult
106-HT-T30,FPQ-5523,Haiti,4/19/10,Efavirenz,Generic,600mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-4659,'Cote d Ivoire',12/8/09,Abacavir,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-3967,'Cote d Ivoire',8/21/09,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
108-VN-T30,FPQ-10287,Vietnam,7/25/12,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
116-ZA-T30,FPQ-14942,'South Africa',9/11/14,Darunavir,Prezista,600mg,Tablet,'Janssen-Cilag Latina IT',Adult
114-UG-T30,FPQ-3965,Uganda,7/30/09,Darunavir,Prezista,300mg,Tablet,'Aspen-OSD Port Elizabeth SA',Adult
110-ZM-T30,FPQ-6677,Zambia,11/8/10,Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
104-CI-T30,FPQ-4659,'Cote d Ivoire',12/8/09,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Zidovudine,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-14989,Nigeria,9/19/14,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
161-ZA-T30,FPQ-7175,'South Africa',3/10/11,Efavirenz,Generic,600mg,Tablet,'Emcure Plot No.P-2 I.T-B.T. Park Phase II MIDC Hinjwadi Pune India',Adult
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Abacavir/Lamivudine/Zidovudine,Trizivir,300/150/300mg,'Tablet - FDC','GSK Ware (UK)',Adult
151-NG-T30,FPQ-12248,Nigeria,5/6/13,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
105-GH-T30,FPQ-14052,Ghana,4/12/14,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
110-ZM-T30,FPQ-12066,Zambia,4/19/13,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
111-MZ-T30,FPQ-13241,Mozambique,11/18/13,Darunavir,Prezista,600mg,Tablet,'Janssen-Cilag Latina IT',Adult
114-UG-T30,FPQ-11143,Uganda,12/13/12,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
108-VN-T30,FPQ-10643,Vietnam,9/18/12,Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
104-CI-T30,FPQ-9749,'Cote d Ivoire',4/19/12,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
151-NG-T30,FPQ-5023,Nigeria,2/10/10,Nevirapine,Generic,200mg,Tablet,'Strides Bangalore India.',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-9432,Nigeria,3/1/12,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
108-VN-T01,'Pre-PQ Process',Vietnam,'Pre-PQ Process','Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
116-ZA-T30,FPQ-11828,'South Africa',3/18/13,Lamivudine/Zidovudine,Combivir,150/300mg,'Tablet - FDC','GSK U1 Poznan Poland',Adult
113-ZW-T30,FPQ-10895,Zimbabwe,10/25/12,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
111-MZ-T30,FPQ-7053,Mozambique,1/24/11,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
111-MZ-T30,FPQ-12416,Mozambique,6/28/13,Abacavir,Generic,300mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Zidovudine,Retrovir,300mg,Tablet,'GSK Aranda',Adult
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process',Stavudine,Zerit,30mg,Capsule,'BMS Meymac France',Adult
114-UG-T30,FPQ-10556,Uganda,8/30/12,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Cipla Kurkumbh India',Adult
900-SS-T30,FPQ-8624,'South Sudan',11/4/11,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
117-ET-T30,FPQ-5668,Ethiopia,5/7/10,Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
109-TZ-T30,FPQ-12015,Tanzania,4/2/13,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
114-UG-T30,FPQ-8522,Uganda,10/5/11,Zidovudine,Generic,300mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
102-ZW-T30,FPQ-10674,Zimbabwe,9/18/12,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
104-CI-T30,FPQ-8363,'Cote d Ivoire',8/29/11,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
110-ZM-T30,FPQ-12662,Zambia,7/22/13,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
107-RW-T30,FPQ-3859,Rwanda,6/30/09,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
107-RW-T30,FPQ-8365,Rwanda,10/26/11,Ritonavir,Norvir,100mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process','Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC','Aspen-OSD Port Elizabeth SA',Adult
113-ZW-T30,FPQ-11002,Zimbabwe,11/16/12,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Aurobindo Unit VII IN',Adult
105-GH-T30,FPQ-13609,Ghana,2/19/14,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
111-MZ-T30,FPQ-5127,Mozambique,2/15/10,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
116-ZA-T30,FPQ-13973,'South Africa',4/30/14,Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
114-UG-T01,'Pre-PQ Process',Uganda,'Pre-PQ Process',Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
109-TZ-T30,FPQ-13927,Tanzania,3/21/14,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
900-UG-T30,FPQ-10084,Uganda,6/7/12,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,'Mylan (formerly Matrix) Nashik',Adult
111-MZ-T30,FPQ-10210,Mozambique,6/28/12,Nevirapine,Generic,200mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
114-UG-T30,FPQ-9355,Uganda,2/20/12,Nevirapine,Generic,200mg,Tablet,'Strides Bangalore India.',Adult
116-ZA-T01,'Pre-PQ Process','South Africa','Pre-PQ Process','Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC','Aspen-OSD Port Elizabeth SA',Adult
111-MZ-T30,FPQ-11884,Mozambique,3/19/13,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
109-TZ-T01,'Pre-PQ Process',Tanzania,'Pre-PQ Process',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
108-VN-T30,FPQ-13976,Vietnam,4/8/14,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
109-TZ-T30,FPQ-8297,Tanzania,8/22/11,Lamivudine,Generic,150mg,Tablet,'Macleods Daman Plant INDIA',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Efavirenz,Generic,600mg,Tablet,'Hetero Unit III Hyderabad IN',Adult
161-ZA-T30,FPQ-6708,'South Africa',11/26/10,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
161-ZA-T30,FPQ-5303,'South Africa',3/18/10,Lamivudine,Generic,150mg,Tablet,'Aurobindo Unit III India',Adult
109-TZ-T30,FPQ-12587,Tanzania,7/4/13,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
106-HT-T30,FPQ-9056,Haiti,12/20/11,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC','Cipla Goa India',Adult
113-ZW-T30,FPQ-13508,Zimbabwe,12/24/13,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
100-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Abacavir,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
161-ZA-T30,FPQ-6262,'South Africa',8/31/10,Efavirenz,Generic,600mg,Tablet,'Aurobindo Unit III India',Adult
108-VN-T30,FPQ-3896,Vietnam,6/25/09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
151-NG-T30,FPQ-8364,Nigeria,8/29/11,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
123-NG-T30,FPQ-4395,Nigeria,7/27/09,Zidovudine,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
151-NG-T30,FPQ-4537,Nigeria,11/6/09,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Aurobindo Unit III India',Adult
151-NG-T30,FPQ-10477,Nigeria,8/9/12,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC','Cipla Goa India',Adult
131-NG-T01,'Pre-PQ Process',Nigeria,'Pre-PQ Process',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC','Aurobindo Unit III India',Adult
111-MZ-T01,'Pre-PQ Process',Mozambique,'Pre-PQ Process',Stavudine,Generic,30mg,Capsule,'Aurobindo Unit III India',Adult
110-ZM-T01,'Pre-PQ Process',Zambia,'Pre-PQ Process',Nevirapine,Generic,200mg,Tablet,'Aurobindo Unit III India',Adult
107-RW-T30,FPQ-15622,Rwanda,12/22/14,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
113-ZW-T30,FPQ-6470,Zimbabwe,10/13/10,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC','Cipla Goa India',Adult
114-UG-T30,FPQ-7267,Uganda,3/4/11,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC','Mylan (formerly Matrix) Nashik',Adult
104-CI-T01,'Pre-PQ Process','Cote d Ivoire','Pre-PQ Process',Abacavir,Generic,300mg,Tablet,'Aurobindo Unit III India',Adult
113-ZW-T01,'Pre-PQ Process',Zimbabwe,'Pre-PQ Process',Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC','Cipla Goa India',Adult
151-NG-T30,FPQ-12248,Nigeria,5/6/13,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC','Hetero Unit III Hyderabad IN',Adult
108-VN-T30,FPQ-4265,Vietnam,10/20/09,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
110-ZM-T30,FPQ-4273,Zambia,9/17/09,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC','Cipla Goa India',Adult
151-NG-T30,FPQ-11771,Nigeria,2/28/13,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,'ABBVIE Ludwigshafen Germany',Adult
