country,'vendor inco term','shipment mode','molecule/test type',brand,dosage,'dosage form','unit of measure (per pack)','line item quantity','line item value','pack price','unit price','manufacturing site','weight (kilograms)','freight cost (usd)','line item insurance (usd)','sub classification'
Zambia,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,285.92189,366.338897,9.140632,1.717997,'Mylan (formerly Matrix) Nashik',55.271218,106.957977,349.903482,Adult
Mozambique,EXW,Air,Darunavir,Prezista,600mg,Tablet,59.059059,0.12742,0.895163,49.493178,4.651163,'Janssen-Cilag Latina IT',0.015163,0.95511,0.710909,Adult
Uganda,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,12.700041,2.990176,1.679498,0.167609,'Aurobindo Unit III India',1.593274,29.367126,2.856609,Adult
Vietnam,EXW,Air,Nevirapine,Generic,200mg,Tablet,59.059059,25.716212,6.027605,1.672067,0.167609,'Aurobindo Unit III India',1.725075,17.883881,6.525315,Adult
'Cote d Ivoire','N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,64.885693,89.693038,9.861479,1.843704,'Mylan (formerly Matrix) Nashik',5.277867,40.994302,97.09617,Adult
Nigeria,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,32.256556,9.173402,2.028774,0.209512,'Strides Bangalore India.',1.59794,23.33324,15.271572,Adult
Zambia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,77.979284,132.079931,12.08347,2.262728,'Aurobindo Unit III India',10.709695,130.137722,163.174391,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,193.605463,197.841912,7.290211,0.670438,'Mylan (formerly Matrix) Nashik',44.257098,57.074435,214.171739,Adult
Vietnam,EXW,Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,3.25001,4.626782,10.151303,1.927509,'Mylan (formerly Matrix) Nashik',0.142298,9.886642,5.715813,Adult
'South Africa',DDP,Truck,Lamivudine/Zidovudine,Combivir,150/300mg,'Tablet - FDC',59.059059,0.061291,0.12539,14.223715,1.340876,'GSK U1 Poznan Poland',1.519792,23.33324,0.11935,Adult
Zimbabwe,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,32.514621,41.017808,8.999435,1.676095,'Mylan (formerly Matrix) Nashik',2.643016,32.470155,39.177836,Adult
Mozambique,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,37.82109,17.020189,3.210368,0.586633,'Aurobindo Unit III India',2.412072,13.589079,21.684024,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,71.676038,25.385794,2.526679,0.251414,'Aurobindo Unit III India',9.652955,21.126388,31.361728,Adult
Mozambique,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,16.127471,19.086052,8.44208,0.796145,'Mylan (formerly Matrix) Nashik',3.636771,16.458725,18.229369,Adult
'South Africa',DDP,Air,Zidovudine,Retrovir,300mg,Tablet,59.059059,1.288714,1.655917,9.155495,0.87995,'GSK Aranda',1.519792,23.33324,2.506344,Adult
'South Africa',DDP,Truck,Stavudine,Zerit,30mg,Capsule,59.059059,1.933877,0.96976,3.574507,0.335219,'BMS Meymac France',1.519792,23.33324,1.467223,Adult
Uganda,'N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,8.998416,4.509382,3.574507,0.670438,'Cipla Kurkumbh India',1.384492,33.174033,4.881662,Adult
'South Sudan','N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.401614,0.346943,6.138343,0.586633,'Aurobindo Unit III India',3.093238,78.674287,0.376211,Adult
Ethiopia,'N/A - From RDC',Air,Lamivudine,Generic,150mg,Tablet,59.059059,32.256556,7.829314,1.731518,0.167609,'Aurobindo Unit III India',1.113892,21.246325,13.033766,Adult
Uganda,'N/A - From RDC',Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,1.103229,1.008167,6.509913,0.628536,'Mylan (formerly Matrix) Nashik',0.078147,3.874022,1.525601,Adult
Tanzania,'N/A - From RDC',Truck,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,41.934006,25.641842,4.362237,0.838047,'Mylan (formerly Matrix) Nashik',4.534883,27.814161,24.491337,Adult
Uganda,'N/A - From RDC',Truck,Zidovudine,Generic,300mg,Tablet,59.059059,7.091958,5.187166,5.216848,0.502828,'Hetero Unit III Hyderabad IN',0.261269,6.671962,6.608341,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,34.353337,30.704687,6.376148,0.586633,'Mylan (formerly Matrix) Nashik',15.498849,49.890619,33.238891,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,0.006452,0.006939,6.138343,0.586633,'Mylan (formerly Matrix) Nashik',0.758147,13.909635,0.009081,Adult
Zambia,EXW,Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,200/300mg,'Tablet - FDC',29.029029,483.870916,289.314983,4.265628,0.796145,'Mylan (formerly Matrix) Nashik',28.264871,412.47136,276.334771,Adult
Rwanda,CIP,Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,8.901642,7.938722,6.361285,1.215169,'Aurobindo Unit III India',0.601852,8.12964,12.014104,Adult
Rwanda,FCA,Air,Ritonavir,Norvir,100mg,Tablet,59.059059,0.175807,0.126596,5.090515,0.460926,'ABBVIE Ludwigshafen Germany',0.050154,3.608704,0.160863,Adult
Zambia,'N/A - From RDC',Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,29.021061,79.358747,19.507446,3.687408,'Aspen-OSD Port Elizabeth SA',1.889535,23.422381,98.041887,Adult
Zimbabwe,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,146.750473,71.84726,3.492762,0.670438,'Aurobindo Unit VII IN',25.661512,73.097949,68.623483,Adult
Ghana,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,37.095281,26.006426,5.001338,0.460926,'Mylan (formerly Matrix) Nashik',10.148667,13.723171,20.642309,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,78.306704,91.522698,8.33804,0.796145,'Mylan (formerly Matrix) Nashik',18.270166,41.027342,152.36027,Adult
'South Africa',DDP,Truck,Lamivudine,Generic,150mg,Tablet,59.059059,0.12742,0.12289,6.792307,0.628536,'Aurobindo Unit III India',1.519792,23.33324,0.097296,Adult
Uganda,'N/A - From RDC',Air,Nevirapine,Generic,200mg,Tablet,59.059059,2.45646,0.819356,2.378051,0.209512,'Aurobindo Unit III India',0.206449,7.424484,1.240199,Adult
Tanzania,EXW,Ocean,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,56.450182,69.03573,8.724473,1.634192,'Mylan (formerly Matrix) Nashik',12.251649,97.59983,54.798377,Adult
Uganda,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,8.062929,24.932836,22.056419,1.047559,'Mylan (formerly Matrix) Nashik',1.552451,25.904321,26.991194,Adult
Mozambique,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,0.422582,0.106932,1.798401,0.167609,'Hetero Unit III Hyderabad IN',0.903944,13.30971,0.115458,Adult
Uganda,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,5.259694,1.37561,1.865283,0.167609,'Strides Bangalore India.',0.221612,3.778563,1.489277,Adult
'South Africa',DDP,Air,'Emtricitabine/Tenofovir Disoproxil Fumarate',Truvada,300/200mg,'Tablet - FDC',29.029029,0.12742,0.392474,21.699712,4.06453,'Aspen-OSD Port Elizabeth SA',1.519792,23.33324,0.594154,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,181.132842,210.379783,8.28602,1.550388,'Hetero Unit III Hyderabad IN',17.61816,20.180496,200.940787,Adult
Tanzania,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,74.455079,73.293188,7.022681,0.670438,'Aurobindo Unit III India',4.941949,12.020751,90.547504,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,23.837174,26.073631,7.802979,1.466583,'Hetero Unit III Hyderabad IN',1.94902,9.381174,20.696795,Adult
Tanzania,'N/A - From RDC',Truck,Lamivudine,Generic,150mg,Tablet,59.059059,154.866629,37.587752,1.731518,0.167609,'Macleods Daman Plant INDIA',4.981606,13.205654,47.88777,Adult
Zambia,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,20.54684,23.545065,8.174549,1.550388,'Hetero Unit III Hyderabad IN',1.151216,8.45137,35.632372,Adult
'South Africa',DDP,Ocean,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,35.31463,24.463816,4.941886,0.921852,'Aurobindo Unit III India',2.384079,19.91321,31.167136,Adult
'South Africa',DDP,Air,Lamivudine,Generic,150mg,Tablet,59.059059,54.792112,14.440406,1.880146,0.167609,'Aurobindo Unit III India',2.12631,6.182133,24.039884,Adult
Tanzania,'N/A - From RDC',Truck,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,17.295217,34.053079,14.045361,0.670438,'ABBVIE Ludwigshafen Germany',2.576532,10.336111,32.525388,Adult
Haiti,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,107.534218,123.217941,8.174549,0.754243,'Aurobindo Unit III India',11.238065,328.906729,133.388857,Adult
Mozambique,'N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,112.901977,23.521543,1.486282,0.293317,'Cipla Goa India',4.946615,87.833712,29.059057,Adult
Zimbabwe,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,225.805567,108.904746,3.440742,0.628536,'Hetero Unit III Hyderabad IN',75.719015,149.204055,86.444209,Adult
'Cote d Ivoire','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.051613,0.244229,32.735353,3.058873,'Aurobindo Unit III India',0.429228,5.586868,31.149964,Adult
'South Africa',DDP,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,174.400563,82.295894,3.366428,0.628536,'Aurobindo Unit III India',10.824,52.928121,137.000483,Adult
Vietnam,EXW,Air,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,1.624199,1.458148,6.398442,0.586633,'Aurobindo Unit III India',1.183875,13.106052,2.206672,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,388.670609,454.259926,8.33804,0.796145,'Aurobindo Unit III India',35.911654,87.108568,578.740964,Adult
Nigeria,'N/A - From RDC','Air Charter',Zidovudine,Generic,300mg,Tablet,59.059059,2.735493,2.146914,5.59585,0.544731,'Aurobindo Unit III India',7.843901,114.891623,3.249685,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,1.143552,1.044961,6.509913,0.628536,'Aurobindo Unit III India',0.072316,23.33324,1.739652,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,69.038932,52.283745,5.402634,0.502828,'Cipla Goa India',12.959641,128.573917,56.599001,Adult
Nigeria,'N/A - From RDC',Air,Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,26.788796,37.060006,9.86891,0.921852,'Aurobindo Unit III India',2.136807,40.788089,45.78488,Adult
Mozambique,'N/A - From RDC',Air,Stavudine,Generic,30mg,Capsule,59.059059,1.014519,0.164063,1.151868,0.125707,'Aurobindo Unit III India',0.048988,4.200275,0.24778,Adult
Zambia,'N/A - From RDC',Truck,Nevirapine,Generic,200mg,Tablet,59.059059,16.035536,5.679814,2.526679,0.251414,'Aurobindo Unit III India',5.781742,52.543764,7.016984,Adult
Rwanda,'N/A - From RDC',Truck,Abacavir/Lamivudine,Generic,600/300mg,'Tablet - FDC',29.029029,82.0422,112.38275,9.772302,1.843704,'Mylan (formerly Matrix) Nashik',5.539136,23.33324,102.134803,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,7.529057,2.572975,2.437502,0.209512,'Cipla Goa India',0.416397,7.397624,4.283616,Adult
Uganda,'N/A - From RDC',Truck,'Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate',Generic,600/200/300mg,'Tablet - FDC',29.029029,5.417759,11.245179,14.803365,2.765556,'Mylan (formerly Matrix) Nashik',0.719656,9.964252,14.327153,Adult
'Cote d Ivoire','N/A - From RDC',Air,Abacavir,Generic,300mg,Tablet,59.059059,0.601615,1.729878,20.458667,1.927509,'Aurobindo Unit III India',1.304012,9.700695,2.136619,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,12.901655,2.688176,1.486282,0.293317,'Cipla Goa India',7.705102,78.253196,3.321035,Adult
Nigeria,'N/A - From RDC','Air Charter','Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,322.580073,374.664583,8.28602,1.550388,'Hetero Unit III Hyderabad IN',33.81567,90.93398,357.855805,Adult
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,6.901635,59.108966,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',1.239861,38.552065,89.455195,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,93.703528,63.153259,4.808121,0.460926,'Cipla Goa India',22.687245,58.336983,95.575759,Adult
Nigeria,'N/A - From RDC','Air Charter',Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,25.524276,50.254013,14.045361,0.670438,'ABBVIE Ludwigshafen Germany',4.448571,102.447502,47.999336,Adult
'South Africa',DDP,Truck,Lamivudine,Epivir,150mg,Tablet,59.059059,1.400005,0.995286,5.06822,0.460926,'GSK Ware (UK)',1.519792,23.33324,0.950906,Adult
'South Africa',DDP,Air,Efavirenz,Generic,600mg,Tablet,29.029029,5.643567,7.421047,9.378437,1.759899,'Aurobindo Unit III India',1.519792,23.33324,11.230547,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine,Generic,150mg,Tablet,59.059059,0.1,0.025827,1.813264,0.167609,'Aurobindo Unit III India',0.12247,32.248441,0.038918,Adult
Benin,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,23.821045,13.350593,3.998098,0.377121,'Cipla Goa India',2.556704,37.385667,17.00863,Adult
Uganda,EXW,Air,Nevirapine,Generic,200mg,Tablet,59.059059,65.901825,16.063937,1.738949,0.167609,'Hetero Unit III Hyderabad IN',15.098781,167.968923,17.39003,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',29.029029,88.759964,18.491965,1.486282,0.293317,'Cipla Goa India',4.284111,42.938529,22.845089,Adult
'South Africa',DDP,Truck,Abacavir,Generic,300mg,Tablet,59.059059,0.079033,0.418789,37.045569,3.477897,'Aurobindo Unit III India',1.519792,23.33324,0.332104,Adult
Haiti,EXW,Air,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,0.540324,0.140565,1.850421,0.167609,'Hetero Unit III Hyderabad IN',0.043156,6.370221,0.13362,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,56.450182,41.868347,5.291163,0.502828,'Strides Bangalore India.',3.037252,8.45137,63.363015,Adult
Mozambique,'N/A - From RDC',Truck,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,11.359714,12.450101,7.817841,1.466583,'Mylan (formerly Matrix) Nashik',1.519792,23.33324,11.89216,Adult
Uganda,'N/A - From RDC',Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,52.092104,25.504174,3.492762,0.670438,'Hetero Unit III Hyderabad IN',7.614124,75.283637,24.360312,Adult
Rwanda,'N/A - From RDC',Air,Lopinavir/Ritonavir,Generic,200/50mg,Tablet,119.119119,26.63557,82.353157,22.056419,1.047559,'Aurobindo Unit III India',4.65502,46.192497,89.150334,Adult
Mozambique,'N/A - From RDC',Truck,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,5.572599,2.729037,3.492762,0.670438,'Hetero Unit III Hyderabad IN',0.417564,12.391575,2.166457,Adult
'South Africa',DDP,Truck,Didanosine,Generic,250mg,'Delayed-release capsules',29.029029,0.006452,0.01413,12.499628,2.346533,'Aurobindo Unit III India',1.519792,23.33324,0.012973,Adult
Ethiopia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,109.069707,141.110792,9.229809,1.717997,'Aurobindo Unit III India',6.811655,69.813495,174.330993,Adult
'South Africa',DDP,Air,Nevirapine,Generic,200mg,Tablet,59.059059,42.57917,12.951634,2.169971,0.209512,'Aurobindo Unit III India',3.630939,17.809551,21.560783,Adult
'South Africa',DDP,Ocean,Efavirenz,Generic,600mg,Tablet,29.029029,207.450669,92.056802,3.16578,0.586633,'Aurobindo Unit III India',12.413775,25.173307,117.283134,Adult
Mozambique,'N/A - From RDC',Truck,Lamivudine/Stavudine,Generic,150/30mg,'Tablet - FDC',59.059059,40.127549,14.212389,2.526679,0.251414,'Strides Bangalore India.',1.634097,16.445261,23.659781,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,96.363214,57.517663,4.258197,0.419024,'Strides Bangalore India.',19.78296,58.623361,95.750891,Adult
'Cote d Ivoire','N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,16.127471,27.301791,12.076038,2.262728,'Aurobindo Unit III India',1.047409,10.361556,31.149964,Adult
Haiti,EXW,Ocean,Nevirapine,Generic,200mg,Tablet,59.059059,73.788948,15.987929,1.545733,0.125707,'Micro labs Verna Goa India',9.780091,42.587936,12.689987,Adult
Namibia,EXW,Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,38.863029,18.703579,3.433311,0.628536,'Hetero Unit III Hyderabad IN',3.067578,43.027394,14.846065,Adult
Vietnam,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,1.288714,11.048405,61.086175,2.849361,'ABBVIE Ludwigshafen Germany',0.242607,11.906165,13.649973,Adult
Nigeria,'N/A - From RDC','Air Charter',Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,'Tablet - FDC',59.059059,2.740331,3.204642,8.33804,0.796145,'Aurobindo Unit III India',0.261269,21.220017,5.334413,Adult
Uganda,FCA,Air,Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,119.119119,0.159678,0.607528,26.871972,1.257071,'ABBVIE Ludwigshafen Germany',0.04199,3.740759,1.011878,Adult
Zimbabwe,'N/A - From RDC',Truck,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,21.308133,11.942318,3.998098,0.377121,'Strides Bangalore India.',3.173718,16.489866,15.214492,Adult
Zambia,'N/A - From RDC',Truck,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,155.894051,129.912844,5.945126,0.544731,'Cipla Goa India',32.778759,126.530364,165.513385,Adult
'South Africa',DDP,Air,Stavudine,Generic,30mg,Capsule,59.059059,18.824254,5.883074,2.229422,0.209512,'Aurobindo Unit III India',1.519792,23.33324,8.903228,Adult
Zambia,'N/A - From RDC',Air,Efavirenz,Generic,600mg,Tablet,29.029029,71.184101,92.096368,9.229809,1.717997,'Mylan (formerly Matrix) Nashik',4.028674,43.124959,113.777885,Adult
Uganda,EXW,Air,Atazanavir/Ritonavir,Generic,300/100mg,Tablet,29.029029,2.903235,6.051757,14.862816,2.807459,'Mylan (formerly Matrix) Nashik',0.262435,5.958866,4.803825,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,30.450098,33.306505,7.802979,1.466583,'Hetero Unit III Hyderabad IN',2.859962,12.741028,26.437256,Adult
Zimbabwe,'N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,3.385495,2.021677,4.258197,0.419024,'Strides Bangalore India.',8.477245,45.720863,3.365143,Adult
'South Africa',DDP,Truck,Lamivudine,Generic,150mg,Tablet,59.059059,3.224204,2.379036,5.261437,0.502828,'Aurobindo Unit III India',1.519792,10.820209,3.59995,Adult
Zambia,'N/A - From RDC',Truck,Abacavir,Generic,300mg,Tablet,59.059059,130.484292,150.738161,8.241432,0.754243,'Mylan (formerly Matrix) Nashik',1.519792,23.33324,119.649371,Adult
'Cote d Ivoire',EXW,Air,Abacavir/Lamivudine/Zidovudine,Generic,300/150/300mg,'Tablet - FDC',59.059059,6.450021,18.817235,20.807943,1.969411,'Mylan (formerly Matrix) Nashik',0.763978,18.29603,23.973722,Adult
Guyana,'N/A - From RDC',Air,Zidovudine,Generic,300mg,Tablet,59.059059,0.335485,0.286182,6.056598,0.586633,'Ranbaxy Paonta Shahib India',0.013997,2.637195,0.354157,Adult
Ethiopia,'N/A - From RDC',Air,'Tenofovir Disoproxil Fumarate',Generic,300mg,Tablet,29.029029,11.288746,15.618305,9.86891,1.843704,'Mylan (formerly Matrix) Nashik',5.35718,58.347927,23.63643,Adult
'South Africa',DDP,Truck,Lamivudine,Epivir,150mg,Tablet,59.059059,3.730657,4.470031,8.546119,0.796145,'GSK Cape Town Factory (South Africa)',1.519792,23.33324,3.548059,Adult
'Cote d Ivoire','N/A - From RDC',Air,Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,'Tablet - FDC',59.059059,71.611521,55.201702,5.499242,0.502828,'Cipla Goa India',5.469153,28.725944,68.197975,Adult
Uganda,EXW,Air,'Lamivudine/Tenofovir Disoproxil Fumarate',Generic,300/300mg,'Tablet - FDC',29.029029,161.99891,80.83138,3.559644,0.670438,'Hetero Unit III Hyderabad IN',15.098781,167.968923,87.502789,Adult
Vietnam,EXW,Air,'Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate',Generic,600/300/300mg,'Tablet - FDC',29.029029,28.643641,29.838758,7.431408,1.382778,'Hetero Unit III Hyderabad IN',2.942775,16.437458,27.118327,Adult
Uganda,EXW,Ocean,Lamivudine/Zidovudine,Generic,150/300mg,'Tablet - FDC',59.059059,266.416988,180.109785,4.822984,0.460926,'Mylan (formerly Matrix) Nashik',43.304166,117.31425,172.029619,Adult
'Cote d Ivoire','N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,90.689002,34.386803,2.705033,0.502828,'Aurobindo Unit III India',7.28054,59.137114,37.225431,Adult
Zimbabwe,'N/A - From RDC',Truck,Efavirenz,Generic,600mg,Tablet,29.029029,6.450021,8.07125,8.925121,1.676095,'Aurobindo Unit III India',10.320124,127.877772,12.215182,Adult
